image_path,label,split,category
bottle/test/good/003.png,0,train,bottle
bottle/train/good/158.png,0,train,bottle
bottle/train/good/198.png,0,train,bottle
bottle/test/broken_small/001.png,1,train,bottle
bottle/train/good/046.png,0,train,bottle
bottle/train/good/127.png,0,train,bottle
bottle/train/good/190.png,0,train,bottle
bottle/train/good/042.png,0,train,bottle
bottle/train/good/155.png,0,train,bottle
bottle/train/good/093.png,0,train,bottle
bottle/train/good/044.png,0,train,bottle
bottle/test/broken_large/005.png,1,train,bottle
bottle/train/good/177.png,0,train,bottle
bottle/train/good/167.png,0,train,bottle
bottle/train/good/205.png,0,train,bottle
bottle/train/good/114.png,0,train,bottle
bottle/test/broken_large/004.png,1,train,bottle
bottle/test/contamination/019.png,1,train,bottle
bottle/train/good/164.png,0,train,bottle
bottle/train/good/196.png,0,train,bottle
bottle/train/good/207.png,0,val,bottle
bottle/train/good/058.png,0,val,bottle
bottle/train/good/149.png,0,val,bottle
bottle/train/good/074.png,0,val,bottle
bottle/test/broken_large/019.png,1,val,bottle
bottle/train/good/021.png,0,val,bottle
bottle/test/good/008.png,0,val,bottle
bottle/train/good/106.png,0,val,bottle
bottle/train/good/050.png,0,val,bottle
bottle/train/good/048.png,0,val,bottle
bottle/train/good/083.png,0,val,bottle
bottle/train/good/102.png,0,val,bottle
bottle/train/good/059.png,0,val,bottle
bottle/train/good/001.png,0,val,bottle
bottle/train/good/121.png,0,val,bottle
bottle/train/good/017.png,0,val,bottle
bottle/train/good/187.png,0,val,bottle
bottle/test/broken_small/012.png,1,val,bottle
bottle/train/good/176.png,0,val,bottle
bottle/train/good/057.png,0,val,bottle
bottle/train/good/200.png,0,val,bottle
bottle/test/broken_large/002.png,1,val,bottle
bottle/test/contamination/010.png,1,val,bottle
bottle/test/broken_small/005.png,1,val,bottle
bottle/test/broken_small/018.png,1,val,bottle
bottle/train/good/080.png,0,val,bottle
bottle/test/good/005.png,0,val,bottle
bottle/train/good/160.png,0,val,bottle
bottle/test/broken_small/002.png,1,val,bottle
bottle/train/good/110.png,0,val,bottle
bottle/train/good/071.png,0,val,bottle
bottle/test/contamination/020.png,1,val,bottle
bottle/train/good/054.png,0,val,bottle
bottle/test/good/019.png,0,val,bottle
bottle/test/broken_small/020.png,1,val,bottle
bottle/train/good/099.png,0,val,bottle
bottle/test/broken_large/000.png,1,val,bottle
bottle/train/good/131.png,0,val,bottle
bottle/train/good/052.png,0,val,bottle
bottle/test/good/016.png,0,val,bottle
bottle/train/good/014.png,0,val,bottle
bottle/train/good/130.png,0,val,bottle
bottle/train/good/169.png,0,val,bottle
bottle/train/good/188.png,0,val,bottle
bottle/train/good/151.png,0,test,bottle
bottle/test/broken_small/019.png,1,test,bottle
bottle/train/good/087.png,0,test,bottle
bottle/train/good/072.png,0,test,bottle
bottle/train/good/129.png,0,test,bottle
bottle/train/good/037.png,0,test,bottle
bottle/test/contamination/009.png,1,test,bottle
bottle/train/good/166.png,0,test,bottle
bottle/train/good/089.png,0,test,bottle
bottle/train/good/088.png,0,test,bottle
bottle/train/good/179.png,0,test,bottle
bottle/train/good/034.png,0,test,bottle
bottle/test/broken_small/011.png,1,test,bottle
bottle/test/broken_large/018.png,1,test,bottle
bottle/train/good/157.png,0,test,bottle
bottle/test/good/012.png,0,test,bottle
bottle/test/good/006.png,0,test,bottle
bottle/train/good/189.png,0,test,bottle
bottle/train/good/092.png,0,test,bottle
bottle/test/broken_large/017.png,1,test,bottle
bottle/train/good/195.png,0,test,bottle
bottle/train/good/199.png,0,test,bottle
bottle/test/good/002.png,0,test,bottle
bottle/train/good/007.png,0,test,bottle
bottle/train/good/201.png,0,test,bottle
bottle/test/broken_small/007.png,1,test,bottle
bottle/train/good/013.png,0,test,bottle
bottle/train/good/063.png,0,test,bottle
bottle/train/good/091.png,0,test,bottle
bottle/train/good/191.png,0,test,bottle
bottle/test/good/001.png,0,test,bottle
bottle/train/good/116.png,0,test,bottle
bottle/train/good/020.png,0,test,bottle
bottle/test/broken_large/006.png,1,test,bottle
bottle/test/broken_small/004.png,1,test,bottle
bottle/test/good/000.png,0,test,bottle
bottle/train/good/008.png,0,test,bottle
bottle/train/good/107.png,0,test,bottle
bottle/test/broken_large/010.png,1,test,bottle
bottle/train/good/134.png,0,test,bottle
bottle/train/good/174.png,0,test,bottle
bottle/train/good/202.png,0,test,bottle
bottle/train/good/049.png,0,test,bottle
bottle/train/good/103.png,0,test,bottle
