image_path,label,split,category
pill/test/scratch/009.png,1,train,pill
pill/train/good/065.png,0,train,pill
pill/test/faulty_imprint/010.png,1,train,pill
pill/train/good/229.png,0,train,pill
pill/train/good/113.png,0,train,pill
pill/train/good/250.png,0,train,pill
pill/train/good/264.png,0,train,pill
pill/train/good/046.png,0,train,pill
pill/test/crack/009.png,1,train,pill
pill/train/good/165.png,0,train,pill
pill/test/faulty_imprint/016.png,1,train,pill
pill/train/good/251.png,0,train,pill
pill/test/crack/011.png,1,train,pill
pill/train/good/181.png,0,train,pill
pill/test/contamination/013.png,1,train,pill
pill/train/good/238.png,0,train,pill
pill/train/good/180.png,0,train,pill
pill/train/good/135.png,0,train,pill
pill/test/scratch/013.png,1,train,pill
pill/train/good/150.png,0,train,pill
pill/train/good/195.png,0,train,pill
pill/train/good/002.png,0,train,pill
pill/test/crack/006.png,1,train,pill
pill/test/crack/012.png,1,train,pill
pill/test/good/019.png,0,train,pill
pill/train/good/097.png,0,train,pill
pill/test/good/022.png,0,train,pill
pill/train/good/059.png,0,train,pill
pill/train/good/144.png,0,train,pill
pill/test/color/019.png,1,train,pill
pill/test/good/017.png,0,val,pill
pill/train/good/201.png,0,val,pill
pill/train/good/089.png,0,val,pill
pill/test/contamination/018.png,1,val,pill
pill/test/color/007.png,1,val,pill
pill/train/good/102.png,0,val,pill
pill/test/good/025.png,0,val,pill
pill/train/good/048.png,0,val,pill
pill/test/pill_type/006.png,1,val,pill
pill/test/good/011.png,0,val,pill
pill/train/good/149.png,0,val,pill
pill/test/faulty_imprint/007.png,1,val,pill
pill/train/good/081.png,0,val,pill
pill/test/combined/001.png,1,val,pill
pill/train/good/163.png,0,val,pill
pill/train/good/199.png,0,val,pill
pill/train/good/039.png,0,val,pill
pill/test/color/003.png,1,val,pill
pill/test/scratch/017.png,1,val,pill
pill/test/good/009.png,0,val,pill
pill/train/good/131.png,0,val,pill
pill/train/good/243.png,0,val,pill
pill/test/combined/009.png,1,val,pill
pill/test/combined/011.png,1,val,pill
pill/train/good/021.png,0,val,pill
pill/test/pill_type/008.png,1,val,pill
pill/train/good/008.png,0,val,pill
pill/train/good/058.png,0,val,pill
pill/test/contamination/003.png,1,val,pill
pill/train/good/241.png,0,val,pill
pill/test/good/006.png,0,val,pill
pill/train/good/247.png,0,val,pill
pill/train/good/133.png,0,val,pill
pill/train/good/160.png,0,val,pill
pill/test/good/000.png,0,val,pill
pill/train/good/099.png,0,val,pill
pill/train/good/083.png,0,val,pill
pill/test/color/005.png,1,val,pill
pill/test/scratch/023.png,1,val,pill
pill/train/good/174.png,0,val,pill
pill/train/good/233.png,0,val,pill
pill/test/scratch/020.png,1,val,pill
pill/test/contamination/008.png,1,val,pill
pill/test/good/003.png,0,val,pill
pill/train/good/020.png,0,val,pill
pill/train/good/151.png,0,val,pill
pill/train/good/161.png,0,val,pill
pill/test/combined/004.png,1,val,pill
pill/test/color/021.png,1,val,pill
pill/train/good/050.png,0,val,pill
pill/test/color/020.png,1,val,pill
pill/test/good/001.png,0,val,pill
pill/train/good/003.png,0,val,pill
pill/test/crack/000.png,1,val,pill
pill/test/color/016.png,1,val,pill
pill/train/good/256.png,0,val,pill
pill/train/good/052.png,0,val,pill
pill/train/good/110.png,0,val,pill
pill/train/good/191.png,0,val,pill
pill/train/good/134.png,0,val,pill
pill/test/scratch/018.png,1,val,pill
pill/train/good/189.png,0,val,pill
pill/train/good/054.png,0,val,pill
pill/train/good/087.png,0,val,pill
pill/train/good/214.png,0,val,pill
pill/train/good/091.png,0,test,pill
pill/train/good/205.png,0,test,pill
pill/train/good/190.png,0,test,pill
pill/test/combined/002.png,1,test,pill
pill/test/pill_type/000.png,1,test,pill
pill/train/good/001.png,0,test,pill
pill/train/good/106.png,0,test,pill
pill/train/good/212.png,0,test,pill
pill/train/good/266.png,0,test,pill
pill/test/combined/012.png,1,test,pill
pill/train/good/171.png,0,test,pill
pill/train/good/023.png,0,test,pill
pill/train/good/094.png,0,test,pill
pill/train/good/130.png,0,test,pill
pill/train/good/217.png,0,test,pill
pill/test/scratch/002.png,1,test,pill
pill/test/good/020.png,0,test,pill
pill/train/good/049.png,0,test,pill
pill/train/good/257.png,0,test,pill
pill/train/good/080.png,0,test,pill
pill/test/scratch/022.png,1,test,pill
pill/test/faulty_imprint/002.png,1,test,pill
pill/train/good/053.png,0,test,pill
pill/test/combined/007.png,1,test,pill
pill/train/good/071.png,0,test,pill
pill/test/faulty_imprint/003.png,1,test,pill
pill/train/good/129.png,0,test,pill
pill/test/faulty_imprint/009.png,1,test,pill
pill/train/good/198.png,0,test,pill
pill/train/good/207.png,0,test,pill
pill/train/good/014.png,0,test,pill
pill/train/good/220.png,0,test,pill
pill/train/good/222.png,0,test,pill
