image_path,label,split,category
hazelnut/train/good/120.png,0,train,hazelnut
hazelnut/train/good/378.png,0,train,hazelnut
hazelnut/train/good/167.png,0,train,hazelnut
hazelnut/train/good/051.png,0,train,hazelnut
hazelnut/test/cut/008.png,1,train,hazelnut
hazelnut/train/good/262.png,0,train,hazelnut
hazelnut/train/good/383.png,0,train,hazelnut
hazelnut/train/good/010.png,0,train,hazelnut
hazelnut/train/good/294.png,0,train,hazelnut
hazelnut/train/good/301.png,0,train,hazelnut
hazelnut/train/good/208.png,0,train,hazelnut
hazelnut/test/crack/014.png,1,train,hazelnut
hazelnut/train/good/079.png,0,train,hazelnut
hazelnut/train/good/060.png,0,train,hazelnut
hazelnut/train/good/390.png,0,train,hazelnut
hazelnut/train/good/059.png,0,train,hazelnut
hazelnut/train/good/310.png,0,train,hazelnut
hazelnut/train/good/086.png,0,train,hazelnut
hazelnut/train/good/017.png,0,train,hazelnut
hazelnut/train/good/123.png,0,train,hazelnut
hazelnut/train/good/233.png,0,train,hazelnut
hazelnut/train/good/242.png,0,train,hazelnut
hazelnut/train/good/323.png,0,train,hazelnut
hazelnut/train/good/172.png,0,train,hazelnut
hazelnut/train/good/354.png,0,train,hazelnut
hazelnut/train/good/131.png,0,train,hazelnut
hazelnut/train/good/265.png,0,train,hazelnut
hazelnut/train/good/299.png,0,train,hazelnut
hazelnut/test/hole/017.png,1,train,hazelnut
hazelnut/test/cut/000.png,1,train,hazelnut
hazelnut/train/good/209.png,0,train,hazelnut
hazelnut/train/good/113.png,0,train,hazelnut
hazelnut/train/good/238.png,0,train,hazelnut
hazelnut/train/good/093.png,0,train,hazelnut
hazelnut/train/good/199.png,0,train,hazelnut
hazelnut/train/good/150.png,0,train,hazelnut
hazelnut/train/good/026.png,0,train,hazelnut
hazelnut/train/good/314.png,0,train,hazelnut
hazelnut/train/good/266.png,0,train,hazelnut
hazelnut/train/good/249.png,0,train,hazelnut
hazelnut/train/good/237.png,0,train,hazelnut
hazelnut/test/good/012.png,0,train,hazelnut
hazelnut/test/cut/005.png,1,train,hazelnut
hazelnut/train/good/223.png,0,train,hazelnut
hazelnut/train/good/316.png,0,train,hazelnut
hazelnut/train/good/384.png,0,train,hazelnut
hazelnut/train/good/352.png,0,train,hazelnut
hazelnut/train/good/389.png,0,train,hazelnut
hazelnut/test/crack/010.png,1,train,hazelnut
hazelnut/train/good/140.png,0,train,hazelnut
hazelnut/train/good/312.png,0,train,hazelnut
hazelnut/train/good/133.png,0,train,hazelnut
hazelnut/train/good/073.png,0,train,hazelnut
hazelnut/train/good/002.png,0,train,hazelnut
hazelnut/test/good/021.png,0,train,hazelnut
hazelnut/train/good/192.png,0,train,hazelnut
hazelnut/train/good/036.png,0,train,hazelnut
hazelnut/train/good/183.png,0,train,hazelnut
hazelnut/train/good/035.png,0,train,hazelnut
hazelnut/train/good/382.png,0,train,hazelnut
hazelnut/train/good/368.png,0,train,hazelnut
hazelnut/train/good/218.png,0,train,hazelnut
hazelnut/train/good/136.png,0,train,hazelnut
hazelnut/test/good/007.png,0,train,hazelnut
hazelnut/train/good/229.png,0,train,hazelnut
hazelnut/train/good/173.png,0,train,hazelnut
hazelnut/train/good/258.png,0,train,hazelnut
hazelnut/test/print/014.png,1,train,hazelnut
hazelnut/test/crack/017.png,1,train,hazelnut
hazelnut/train/good/244.png,0,train,hazelnut
hazelnut/test/cut/006.png,1,train,hazelnut
hazelnut/train/good/211.png,0,train,hazelnut
hazelnut/test/print/003.png,1,train,hazelnut
hazelnut/train/good/334.png,0,train,hazelnut
hazelnut/train/good/227.png,0,train,hazelnut
hazelnut/train/good/108.png,0,train,hazelnut
hazelnut/train/good/228.png,0,train,hazelnut
hazelnut/train/good/386.png,0,train,hazelnut
hazelnut/train/good/085.png,0,train,hazelnut
hazelnut/train/good/219.png,0,train,hazelnut
