image_path,label,split,category
bottle/train/good/167.png,0,train,bottle
bottle/train/good/146.png,0,train,bottle
bottle/test/broken_large/003.png,1,train,bottle
bottle/test/broken_large/005.png,1,train,bottle
bottle/train/good/178.png,0,train,bottle
bottle/train/good/194.png,0,train,bottle
bottle/train/good/164.png,0,train,bottle
bottle/test/good/017.png,0,train,bottle
bottle/train/good/126.png,0,train,bottle
bottle/test/broken_small/017.png,1,train,bottle
bottle/train/good/053.png,0,train,bottle
bottle/train/good/120.png,0,train,bottle
bottle/train/good/132.png,0,train,bottle
bottle/train/good/196.png,0,train,bottle
bottle/train/good/206.png,0,train,bottle
bottle/train/good/046.png,0,train,bottle
bottle/train/good/098.png,0,train,bottle
bottle/train/good/066.png,0,train,bottle
bottle/train/good/032.png,0,train,bottle
bottle/train/good/081.png,0,train,bottle
bottle/test/broken_small/001.png,1,train,bottle
bottle/train/good/100.png,0,train,bottle
bottle/train/good/155.png,0,train,bottle
bottle/test/broken_large/004.png,1,train,bottle
bottle/test/good/009.png,0,train,bottle
bottle/train/good/139.png,0,train,bottle
bottle/test/good/007.png,0,train,bottle
bottle/train/good/042.png,0,train,bottle
bottle/test/contamination/019.png,1,train,bottle
bottle/train/good/060.png,0,train,bottle
bottle/train/good/186.png,0,train,bottle
bottle/train/good/173.png,0,train,bottle
bottle/train/good/062.png,0,train,bottle
bottle/test/broken_large/011.png,1,train,bottle
bottle/test/contamination/005.png,1,train,bottle
bottle/test/broken_small/003.png,1,train,bottle
bottle/train/good/193.png,0,train,bottle
bottle/test/broken_large/014.png,1,train,bottle
bottle/test/broken_small/000.png,1,train,bottle
bottle/train/good/127.png,0,train,bottle
bottle/test/contamination/014.png,1,train,bottle
bottle/train/good/056.png,0,train,bottle
bottle/train/good/177.png,0,train,bottle
bottle/train/good/190.png,0,train,bottle
bottle/train/good/041.png,0,train,bottle
bottle/test/broken_small/010.png,1,train,bottle
bottle/train/good/205.png,0,train,bottle
bottle/test/good/010.png,0,train,bottle
bottle/test/good/003.png,0,train,bottle
bottle/train/good/025.png,0,train,bottle
bottle/train/good/101.png,0,train,bottle
bottle/train/good/069.png,0,train,bottle
bottle/train/good/067.png,0,train,bottle
bottle/test/good/004.png,0,train,bottle
bottle/test/good/018.png,0,train,bottle
bottle/train/good/094.png,0,train,bottle
bottle/train/good/064.png,0,train,bottle
bottle/train/good/019.png,0,train,bottle
bottle/train/good/093.png,0,train,bottle
bottle/test/broken_small/014.png,1,train,bottle
bottle/train/good/165.png,0,train,bottle
bottle/train/good/162.png,0,train,bottle
bottle/train/good/144.png,0,train,bottle
bottle/train/good/158.png,0,train,bottle
bottle/train/good/097.png,0,train,bottle
bottle/train/good/002.png,0,train,bottle
bottle/train/good/115.png,0,train,bottle
bottle/train/good/128.png,0,train,bottle
bottle/train/good/030.png,0,train,bottle
bottle/train/good/105.png,0,train,bottle
bottle/test/contamination/018.png,1,train,bottle
bottle/train/good/140.png,0,train,bottle
bottle/train/good/038.png,0,train,bottle
bottle/train/good/036.png,0,train,bottle
bottle/train/good/147.png,0,train,bottle
bottle/test/contamination/012.png,1,train,bottle
bottle/train/good/027.png,0,train,bottle
bottle/train/good/175.png,0,train,bottle
bottle/train/good/003.png,0,train,bottle
bottle/train/good/023.png,0,train,bottle
bottle/test/contamination/002.png,1,train,bottle
bottle/train/good/122.png,0,train,bottle
bottle/train/good/047.png,0,train,bottle
bottle/train/good/133.png,0,train,bottle
bottle/train/good/198.png,0,train,bottle
bottle/train/good/044.png,0,train,bottle
bottle/train/good/197.png,0,train,bottle
bottle/train/good/114.png,0,train,bottle
bottle/train/good/137.png,0,train,bottle
bottle/test/broken_large/016.png,1,train,bottle
bottle/train/good/026.png,0,train,bottle
bottle/train/good/168.png,0,train,bottle
bottle/test/broken_small/015.png,1,train,bottle
bottle/train/good/161.png,0,train,bottle
bottle/test/good/015.png,0,train,bottle
bottle/train/good/143.png,0,train,bottle
bottle/train/good/184.png,0,train,bottle
bottle/train/good/145.png,0,train,bottle
bottle/test/contamination/006.png,1,train,bottle
bottle/test/contamination/003.png,1,train,bottle
bottle/test/contamination/017.png,1,train,bottle
bottle/train/good/148.png,0,train,bottle
bottle/train/good/207.png,0,val,bottle
bottle/train/good/058.png,0,val,bottle
bottle/train/good/149.png,0,val,bottle
bottle/train/good/074.png,0,val,bottle
bottle/test/broken_large/019.png,1,val,bottle
bottle/train/good/021.png,0,val,bottle
bottle/test/good/008.png,0,val,bottle
bottle/train/good/106.png,0,val,bottle
bottle/train/good/050.png,0,val,bottle
bottle/train/good/048.png,0,val,bottle
bottle/train/good/083.png,0,val,bottle
bottle/train/good/102.png,0,val,bottle
bottle/train/good/059.png,0,val,bottle
bottle/train/good/001.png,0,val,bottle
bottle/train/good/121.png,0,val,bottle
bottle/train/good/017.png,0,val,bottle
bottle/train/good/187.png,0,val,bottle
bottle/test/broken_small/012.png,1,val,bottle
bottle/train/good/176.png,0,val,bottle
bottle/train/good/057.png,0,val,bottle
bottle/train/good/200.png,0,val,bottle
bottle/test/broken_large/002.png,1,val,bottle
bottle/test/contamination/010.png,1,val,bottle
bottle/test/broken_small/005.png,1,val,bottle
bottle/test/broken_small/018.png,1,val,bottle
bottle/train/good/080.png,0,val,bottle
bottle/test/good/005.png,0,val,bottle
bottle/train/good/160.png,0,val,bottle
bottle/test/broken_small/002.png,1,val,bottle
bottle/train/good/110.png,0,val,bottle
bottle/train/good/071.png,0,val,bottle
bottle/test/contamination/020.png,1,val,bottle
bottle/train/good/054.png,0,val,bottle
bottle/test/good/019.png,0,val,bottle
bottle/test/broken_small/020.png,1,val,bottle
bottle/train/good/099.png,0,val,bottle
bottle/test/broken_large/000.png,1,val,bottle
bottle/train/good/131.png,0,val,bottle
bottle/train/good/052.png,0,val,bottle
bottle/test/good/016.png,0,val,bottle
bottle/train/good/014.png,0,val,bottle
bottle/train/good/130.png,0,val,bottle
bottle/train/good/169.png,0,val,bottle
bottle/train/good/188.png,0,val,bottle
bottle/train/good/151.png,0,test,bottle
bottle/test/broken_small/019.png,1,test,bottle
bottle/train/good/087.png,0,test,bottle
bottle/train/good/072.png,0,test,bottle
bottle/train/good/129.png,0,test,bottle
bottle/train/good/037.png,0,test,bottle
bottle/test/contamination/009.png,1,test,bottle
bottle/train/good/166.png,0,test,bottle
bottle/train/good/089.png,0,test,bottle
bottle/train/good/088.png,0,test,bottle
bottle/train/good/179.png,0,test,bottle
bottle/train/good/034.png,0,test,bottle
bottle/test/broken_small/011.png,1,test,bottle
bottle/test/broken_large/018.png,1,test,bottle
bottle/train/good/157.png,0,test,bottle
bottle/test/good/012.png,0,test,bottle
bottle/test/good/006.png,0,test,bottle
bottle/train/good/189.png,0,test,bottle
bottle/train/good/092.png,0,test,bottle
bottle/test/broken_large/017.png,1,test,bottle
bottle/train/good/195.png,0,test,bottle
bottle/train/good/199.png,0,test,bottle
bottle/test/good/002.png,0,test,bottle
bottle/train/good/007.png,0,test,bottle
bottle/train/good/201.png,0,test,bottle
bottle/test/broken_small/007.png,1,test,bottle
bottle/train/good/013.png,0,test,bottle
bottle/train/good/063.png,0,test,bottle
bottle/train/good/091.png,0,test,bottle
bottle/train/good/191.png,0,test,bottle
bottle/test/good/001.png,0,test,bottle
bottle/train/good/116.png,0,test,bottle
bottle/train/good/020.png,0,test,bottle
bottle/test/broken_large/006.png,1,test,bottle
bottle/test/broken_small/004.png,1,test,bottle
bottle/test/good/000.png,0,test,bottle
bottle/train/good/008.png,0,test,bottle
bottle/train/good/107.png,0,test,bottle
bottle/test/broken_large/010.png,1,test,bottle
bottle/train/good/134.png,0,test,bottle
bottle/train/good/174.png,0,test,bottle
bottle/train/good/202.png,0,test,bottle
bottle/train/good/049.png,0,test,bottle
bottle/train/good/103.png,0,test,bottle
