image_path,label,split,category
capsule/train/good/153.png,0,train,capsule
capsule/train/good/195.png,0,train,capsule
capsule/test/good/009.png,0,train,capsule
capsule/test/scratch/021.png,1,train,capsule
capsule/test/poke/009.png,1,train,capsule
capsule/train/good/042.png,0,train,capsule
capsule/train/good/165.png,0,train,capsule
capsule/test/scratch/007.png,1,train,capsule
capsule/test/scratch/005.png,1,train,capsule
capsule/train/good/172.png,0,train,capsule
capsule/train/good/170.png,0,train,capsule
capsule/train/good/109.png,0,train,capsule
capsule/test/good/017.png,0,train,capsule
capsule/test/faulty_imprint/011.png,1,train,capsule
capsule/train/good/073.png,0,train,capsule
capsule/train/good/039.png,0,train,capsule
capsule/test/faulty_imprint/003.png,1,train,capsule
capsule/test/scratch/011.png,1,train,capsule
capsule/train/good/032.png,0,train,capsule
capsule/test/poke/010.png,1,train,capsule
capsule/train/good/010.png,0,train,capsule
capsule/test/crack/013.png,1,train,capsule
capsule/train/good/152.png,0,train,capsule
capsule/test/good/004.png,0,train,capsule
capsule/test/faulty_imprint/005.png,1,train,capsule
capsule/test/good/011.png,0,train,capsule
capsule/train/good/086.png,0,train,capsule
capsule/train/good/198.png,0,train,capsule
capsule/test/crack/017.png,1,train,capsule
capsule/train/good/155.png,0,train,capsule
capsule/train/good/036.png,0,train,capsule
capsule/test/scratch/006.png,1,train,capsule
capsule/train/good/159.png,0,train,capsule
capsule/train/good/015.png,0,train,capsule
capsule/train/good/065.png,0,train,capsule
capsule/train/good/009.png,0,train,capsule
capsule/train/good/096.png,0,train,capsule
capsule/test/crack/012.png,1,train,capsule
capsule/train/good/117.png,0,train,capsule
capsule/train/good/033.png,0,train,capsule
capsule/train/good/184.png,0,train,capsule
capsule/test/faulty_imprint/020.png,1,train,capsule
capsule/test/scratch/000.png,1,train,capsule
capsule/train/good/045.png,0,train,capsule
capsule/train/good/194.png,0,train,capsule
capsule/test/squeeze/006.png,1,train,capsule
capsule/train/good/190.png,0,train,capsule
capsule/train/good/075.png,0,train,capsule
capsule/test/scratch/001.png,1,train,capsule
capsule/train/good/139.png,0,train,capsule
capsule/train/good/185.png,0,train,capsule
capsule/train/good/133.png,0,train,capsule
capsule/train/good/079.png,0,train,capsule
capsule/test/crack/014.png,1,train,capsule
capsule/train/good/217.png,0,train,capsule
capsule/test/crack/003.png,1,train,capsule
capsule/train/good/148.png,0,train,capsule
capsule/train/good/031.png,0,train,capsule
capsule/train/good/147.png,0,train,capsule
capsule/train/good/077.png,0,train,capsule
capsule/train/good/178.png,0,train,capsule
capsule/train/good/145.png,0,train,capsule
capsule/train/good/067.png,0,train,capsule
capsule/train/good/111.png,0,train,capsule
capsule/train/good/029.png,0,train,capsule
capsule/train/good/003.png,0,train,capsule
capsule/test/poke/017.png,1,train,capsule
capsule/train/good/016.png,0,train,capsule
capsule/train/good/120.png,0,train,capsule
capsule/test/good/020.png,0,train,capsule
capsule/train/good/211.png,0,train,capsule
capsule/test/poke/018.png,1,train,capsule
capsule/test/squeeze/018.png,1,train,capsule
capsule/test/good/006.png,0,train,capsule
capsule/test/scratch/013.png,1,train,capsule
capsule/train/good/138.png,0,train,capsule
capsule/train/good/154.png,0,train,capsule
capsule/train/good/056.png,0,train,capsule
capsule/test/poke/016.png,1,train,capsule
capsule/train/good/018.png,0,train,capsule
capsule/test/squeeze/010.png,1,train,capsule
capsule/train/good/208.png,0,train,capsule
capsule/train/good/012.png,0,train,capsule
capsule/train/good/168.png,0,train,capsule
capsule/test/squeeze/011.png,1,train,capsule
capsule/train/good/006.png,0,train,capsule
capsule/train/good/124.png,0,train,capsule
capsule/test/faulty_imprint/012.png,1,train,capsule
capsule/train/good/002.png,0,train,capsule
capsule/train/good/209.png,0,train,capsule
capsule/test/good/000.png,0,train,capsule
capsule/test/faulty_imprint/021.png,1,train,capsule
capsule/train/good/105.png,0,train,capsule
capsule/test/faulty_imprint/017.png,1,train,capsule
capsule/train/good/026.png,0,train,capsule
capsule/train/good/051.png,0,train,capsule
capsule/train/good/053.png,0,train,capsule
capsule/train/good/135.png,0,train,capsule
capsule/test/faulty_imprint/006.png,1,train,capsule
capsule/train/good/113.png,0,train,capsule
capsule/train/good/156.png,0,train,capsule
capsule/test/scratch/014.png,1,train,capsule
capsule/test/squeeze/012.png,1,train,capsule
capsule/train/good/025.png,0,train,capsule
capsule/train/good/041.png,0,train,capsule
capsule/test/crack/007.png,1,train,capsule
capsule/train/good/205.png,0,train,capsule
capsule/train/good/094.png,0,train,capsule
capsule/test/poke/005.png,1,train,capsule
capsule/test/crack/021.png,1,train,capsule
capsule/train/good/044.png,0,train,capsule
capsule/train/good/004.png,0,train,capsule
capsule/train/good/085.png,0,train,capsule
capsule/test/poke/013.png,1,train,capsule
capsule/train/good/000.png,0,train,capsule
capsule/test/scratch/018.png,1,train,capsule
capsule/train/good/046.png,0,train,capsule
capsule/train/good/186.png,0,train,capsule
capsule/train/good/027.png,0,train,capsule
capsule/train/good/176.png,0,train,capsule
capsule/train/good/005.png,0,train,capsule
capsule/train/good/093.png,0,train,capsule
capsule/test/scratch/004.png,1,train,capsule
capsule/test/squeeze/016.png,1,train,capsule
capsule/test/squeeze/007.png,1,train,capsule
capsule/test/poke/007.png,1,train,capsule
capsule/test/good/002.png,0,train,capsule
capsule/test/squeeze/003.png,1,train,capsule
capsule/train/good/114.png,0,train,capsule
capsule/train/good/125.png,0,train,capsule
capsule/train/good/019.png,0,train,capsule
capsule/train/good/193.png,0,train,capsule
capsule/train/good/161.png,0,train,capsule
capsule/train/good/183.png,0,train,capsule
capsule/test/scratch/009.png,1,train,capsule
capsule/train/good/035.png,0,train,capsule
capsule/train/good/038.png,0,train,capsule
capsule/train/good/090.png,0,train,capsule
capsule/train/good/022.png,0,train,capsule
capsule/train/good/095.png,0,train,capsule
capsule/train/good/060.png,0,train,capsule
capsule/train/good/024.png,0,train,capsule
capsule/train/good/098.png,0,train,capsule
capsule/test/poke/006.png,1,train,capsule
capsule/train/good/136.png,0,train,capsule
capsule/train/good/062.png,0,train,capsule
capsule/test/crack/020.png,1,train,capsule
capsule/test/poke/015.png,1,train,capsule
capsule/train/good/108.png,0,train,capsule
capsule/train/good/097.png,0,train,capsule
capsule/train/good/173.png,0,train,capsule
capsule/train/good/028.png,0,train,capsule
capsule/test/squeeze/019.png,1,train,capsule
capsule/test/crack/004.png,1,train,capsule
capsule/train/good/066.png,0,train,capsule
capsule/test/poke/003.png,1,train,capsule
capsule/train/good/204.png,0,train,capsule
capsule/train/good/070.png,0,train,capsule
