image_path,label,split,category
leather/train/good/093.png,0,train,leather
leather/train/good/137.png,0,train,leather
leather/test/poke/001.png,1,train,leather
leather/train/good/081.png,0,train,leather
leather/train/good/012.png,0,train,leather
leather/train/good/156.png,0,train,leather
leather/train/good/010.png,0,train,leather
leather/train/good/196.png,0,train,leather
leather/train/good/035.png,0,train,leather
leather/train/good/195.png,0,train,leather
leather/test/poke/010.png,1,train,leather
leather/train/good/109.png,0,train,leather
leather/test/poke/006.png,1,train,leather
leather/train/good/062.png,0,train,leather
leather/train/good/220.png,0,train,leather
leather/test/fold/000.png,1,train,leather
leather/test/good/030.png,0,train,leather
leather/train/good/117.png,0,train,leather
leather/train/good/148.png,0,train,leather
leather/train/good/146.png,0,train,leather
leather/test/poke/013.png,1,train,leather
leather/test/fold/008.png,1,train,leather
leather/test/glue/007.png,1,train,leather
leather/train/good/135.png,0,train,leather
leather/train/good/085.png,0,train,leather
leather/train/good/046.png,0,train,leather
leather/test/good/024.png,0,train,leather
leather/test/glue/006.png,1,train,leather
leather/train/good/032.png,0,train,leather
leather/test/glue/015.png,1,train,leather
leather/train/good/068.png,0,train,leather
leather/test/color/011.png,1,train,leather
leather/train/good/201.png,0,train,leather
leather/test/color/014.png,1,train,leather
leather/test/poke/015.png,1,train,leather
leather/test/fold/014.png,1,train,leather
leather/train/good/231.png,0,train,leather
leather/train/good/084.png,0,train,leather
leather/test/color/009.png,1,train,leather
leather/test/poke/016.png,1,train,leather
leather/test/glue/009.png,1,train,leather
leather/test/good/017.png,0,train,leather
leather/train/good/206.png,0,train,leather
leather/test/poke/017.png,1,train,leather
leather/train/good/096.png,0,train,leather
leather/train/good/104.png,0,train,leather
leather/train/good/168.png,0,train,leather
leather/train/good/060.png,0,train,leather
leather/train/good/079.png,0,train,leather
leather/train/good/175.png,0,train,leather
leather/train/good/069.png,0,train,leather
leather/train/good/136.png,0,train,leather
leather/train/good/029.png,0,train,leather
leather/test/cut/006.png,1,train,leather
leather/train/good/022.png,0,train,leather
leather/train/good/101.png,0,train,leather
leather/train/good/004.png,0,train,leather
leather/train/good/176.png,0,train,leather
leather/train/good/164.png,0,train,leather
leather/train/good/125.png,0,train,leather
leather/train/good/036.png,0,train,leather
leather/test/good/014.png,0,train,leather
leather/test/glue/002.png,1,train,leather
leather/test/fold/010.png,1,train,leather
leather/test/poke/012.png,1,train,leather
leather/test/cut/008.png,1,train,leather
leather/test/good/029.png,0,train,leather
leather/train/good/204.png,0,train,leather
leather/train/good/150.png,0,train,leather
leather/test/cut/007.png,1,train,leather
leather/test/fold/016.png,1,train,leather
leather/train/good/042.png,0,train,leather
leather/train/good/115.png,0,train,leather
leather/test/good/011.png,0,train,leather
leather/train/good/119.png,0,train,leather
leather/test/good/018.png,0,train,leather
leather/train/good/057.png,0,train,leather
leather/train/good/028.png,0,train,leather
leather/train/good/039.png,0,train,leather
leather/train/good/033.png,0,train,leather
leather/train/good/237.png,0,train,leather
leather/train/good/158.png,0,train,leather
leather/train/good/193.png,0,train,leather
leather/train/good/118.png,0,train,leather
leather/train/good/177.png,0,train,leather
leather/train/good/128.png,0,train,leather
leather/test/fold/004.png,1,train,leather
leather/test/color/005.png,1,train,leather
leather/train/good/233.png,0,train,leather
leather/test/cut/003.png,1,train,leather
leather/test/glue/013.png,1,train,leather
leather/train/good/238.png,0,train,leather
leather/train/good/055.png,0,train,leather
leather/test/fold/005.png,1,train,leather
leather/test/cut/011.png,1,train,leather
leather/train/good/140.png,0,train,leather
leather/train/good/217.png,0,train,leather
leather/train/good/203.png,0,train,leather
leather/train/good/240.png,0,train,leather
leather/test/color/004.png,1,train,leather
leather/train/good/045.png,0,train,leather
leather/train/good/138.png,0,train,leather
leather/test/cut/010.png,1,train,leather
leather/test/fold/011.png,1,train,leather
leather/train/good/018.png,0,train,leather
leather/train/good/064.png,0,train,leather
leather/train/good/067.png,0,train,leather
leather/train/good/097.png,0,train,leather
leather/train/good/113.png,0,train,leather
leather/train/good/141.png,0,train,leather
leather/test/color/001.png,1,train,leather
leather/train/good/065.png,0,train,leather
leather/train/good/212.png,0,train,leather
leather/test/cut/012.png,1,train,leather
leather/test/color/002.png,1,train,leather
leather/test/cut/009.png,1,train,leather
leather/train/good/172.png,0,train,leather
leather/train/good/143.png,0,train,leather
leather/train/good/225.png,0,train,leather
leather/test/color/008.png,1,train,leather
leather/test/cut/014.png,1,train,leather
leather/train/good/051.png,0,train,leather
leather/train/good/213.png,0,train,leather
leather/train/good/194.png,0,train,leather
leather/train/good/179.png,0,train,leather
leather/test/color/015.png,1,train,leather
leather/test/good/028.png,0,train,leather
leather/train/good/025.png,0,train,leather
leather/train/good/066.png,0,train,leather
leather/train/good/077.png,0,train,leather
leather/test/fold/006.png,1,train,leather
leather/train/good/242.png,0,train,leather
leather/train/good/208.png,0,train,leather
leather/train/good/185.png,0,train,leather
leather/train/good/211.png,0,train,leather
leather/test/fold/003.png,1,train,leather
leather/train/good/209.png,0,train,leather
leather/train/good/157.png,0,train,leather
leather/train/good/126.png,0,train,leather
leather/train/good/092.png,0,train,leather
leather/train/good/165.png,0,train,leather
leather/train/good/162.png,0,train,leather
leather/train/good/142.png,0,train,leather
leather/train/good/000.png,0,train,leather
leather/test/glue/014.png,1,train,leather
leather/test/good/022.png,0,train,leather
leather/test/color/012.png,1,train,leather
leather/train/good/139.png,0,train,leather
leather/train/good/239.png,0,train,leather
leather/train/good/098.png,0,train,leather
leather/train/good/011.png,0,train,leather
leather/train/good/144.png,0,train,leather
leather/train/good/123.png,0,train,leather
leather/test/color/000.png,1,train,leather
leather/train/good/024.png,0,train,leather
leather/train/good/108.png,0,train,leather
leather/train/good/006.png,0,train,leather
leather/train/good/038.png,0,train,leather
leather/train/good/027.png,0,train,leather
leather/test/glue/008.png,1,train,leather
leather/test/color/010.png,1,train,leather
leather/test/glue/017.png,1,train,leather
leather/train/good/009.png,0,train,leather
leather/test/fold/001.png,1,train,leather
